,average,yearpublished,minplayers,maxplayers,NEW_CAT_Family_Game,NEW_CAT_Heavy_Game,NEW_CAT_Party_Game,NEW_CAT_Strategy_Game
523,7.57035,2017,2.0,4.0,0,0,0,1
524,7.41631,2009,2.0,4.0,0,0,0,1
525,6.76889,1997,2.0,5.0,0,0,0,1
526,6.85807,2009,2.0,5.0,1,0,0,0
527,7.50142,2018,1.0,5.0,0,0,0,1
528,7.29953,2011,2.0,5.0,0,0,0,1
529,7.00723,2015,1.0,4.0,0,0,0,1
530,7.06332,2009,2.0,4.0,0,0,0,1
531,6.45103,2014,2.0,6.0,0,0,1,0
532,6.63372,2015,2.0,2.0,1,0,0,0
533,7.71393,2017,2.0,4.0,0,0,0,1
534,7.91467,2019,2.0,2.0,0,0,0,1
535,7.40786,2011,2.0,5.0,0,0,0,1
536,7.2397,2009,2.0,5.0,0,0,0,1
537,7.34301,2010,2.0,4.0,0,0,0,1
538,6.66379,1997,2.0,4.0,1,0,0,0
539,7.26686,2013,2.0,4.0,0,0,0,1
540,6.69129,2001,2.0,5.0,0,0,0,1
541,7.06545,2012,2.0,4.0,0,0,0,1
542,7.63894,2014,2.0,2.0,1,0,0,0
543,7.53429,2009,2.0,2.0,0,0,0,1
544,7.26929,2014,2.0,4.0,0,1,0,0
545,7.50426,2009,2.0,2.0,0,0,0,1
546,7.03125,1910,3.0,4.0,0,0,0,1
547,8.35636,2019,1.0,5.0,0,1,0,0
548,7.84527,2015,2.0,2.0,1,0,0,0
549,6.45505,1987,2.0,2.0,0,0,0,0
550,6.1554,1996,3.0,8.0,0,0,1,0
551,5.50737,1967,2.0,6.0,0,0,1,0
552,7.59249,2016,2.0,6.0,0,0,0,1
553,7.24535,2013,2.0,2.0,0,0,0,1
554,7.19938,2002,2.0,2.0,0,0,0,1
555,7.04324,2012,2.0,5.0,1,0,0,0
556,7.02201,2017,1.0,4.0,0,0,0,1
557,5.56959,1971,2.0,2.0,1,0,0,0
558,7.73904,2020,1.0,4.0,1,0,0,0
559,7.17466,2013,2.0,4.0,0,0,0,1
560,7.16724,2017,2.0,4.0,1,0,0,0
561,6.99339,2003,2.0,4.0,0,0,0,1
562,6.8167,2013,2.0,4.0,1,0,0,0
563,6.80056,2006,3.0,5.0,0,0,0,1
564,7.35073,2010,2.0,4.0,0,0,0,1
565,6.97014,2007,2.0,6.0,0,0,1,0
566,6.96567,2010,2.0,2.0,0,0,0,1
567,7.54598,2017,2.0,5.0,0,0,0,1
568,6.86404,1991,2.0,2.0,1,0,0,0
569,7.25016,2009,2.0,4.0,0,0,0,1
570,7.49101,2014,2.0,4.0,0,0,0,1
571,7.44217,2019,2.0,12.0,0,0,1,0
572,5.99008,2007,2.0,6.0,0,0,1,0
573,7.44609,2018,1.0,4.0,1,0,0,0
574,7.84509,2019,2.0,2.0,0,0,0,1
575,6.90133,2017,1.0,4.0,1,0,0,0
576,7.76744,2018,1.0,6.0,0,0,0,1
577,5.93629,1910,2.0,2.0,0,0,0,0
578,5.47979,1910,2.0,10.0,0,0,1,0
579,7.1752,2016,2.0,4.0,0,0,0,1
580,6.14431,2007,3.0,6.0,0,0,1,0
581,7.82363,2014,2.0,4.0,0,1,0,0
582,7.15317,2016,1.0,5.0,0,1,0,0
583,7.18952,2018,2.0,4.0,0,0,0,1
584,7.48955,2019,1.0,4.0,0,0,0,1
585,4.5215,1929,2.0,4.0,0,0,0,0
586,6.29647,1992,2.0,8.0,0,0,1,0
587,6.97349,2008,2.0,5.0,0,0,0,1
588,7.16823,2005,3.0,5.0,0,0,0,1
589,7.0037,2016,1.0,4.0,0,0,0,1
590,7.79142,2018,1.0,4.0,0,0,0,1
591,7.10969,2016,1.0,6.0,0,0,0,1
592,6.72715,2013,1.0,6.0,0,0,1,0
593,6.84816,2017,2.0,2.0,0,0,0,1
594,7.20612,2015,2.0,8.0,0,0,0,1
595,6.90708,2016,2.0,4.0,0,0,0,0
596,6.93798,2017,1.0,4.0,0,0,0,1
597,7.12597,2011,1.0,5.0,0,0,0,1
598,6.82726,2008,2.0,4.0,0,0,0,1
599,7.22987,2011,2.0,5.0,0,0,0,1
600,6.81713,2011,1.0,6.0,0,0,1,0
601,7.70742,2020,2.0,5.0,0,0,0,1
602,6.94042,2015,2.0,5.0,0,0,0,1
603,7.40625,2016,2.0,6.0,0,0,1,0
604,6.65321,2010,1.0,2.0,1,0,0,0
605,6.61506,2013,2.0,4.0,1,0,0,0
606,7.52504,2015,2.0,5.0,0,0,0,1
607,7.67499,2009,2.0,6.0,0,0,0,1
608,6.54136,2012,2.0,8.0,0,0,1,0
609,7.06024,2001,2.0,5.0,0,0,0,1
610,7.06493,2013,2.0,5.0,0,0,0,1
611,7.03956,2016,3.0,5.0,0,0,0,1
612,6.41368,2008,2.0,4.0,1,0,0,0
613,7.91646,2016,2.0,4.0,0,0,0,1
614,7.22212,2015,2.0,5.0,0,0,0,1
615,7.71142,2013,2.0,2.0,0,0,0,1
616,6.69625,2004,2.0,5.0,0,0,0,1
617,7.49926,2012,1.0,5.0,0,0,0,1
618,6.84807,2009,2.0,5.0,0,0,0,1
619,8.14614,2019,1.0,5.0,0,0,0,1
620,6.91944,2015,2.0,5.0,1,0,0,0
621,7.23494,2011,1.0,5.0,0,0,0,1
622,7.21821,2017,2.0,4.0,0,0,0,1
623,6.81548,2004,2.0,2.0,0,0,0,1
624,6.68287,2003,2.0,2.0,1,0,0,0
625,7.48088,2005,2.0,2.0,0,0,0,1
626,6.5074,2012,2.0,6.0,0,0,1,0
627,6.4711,1998,2.0,5.0,1,0,0,0
628,6.73681,2008,3.0,8.0,0,0,1,0
629,6.37002,1997,2.0,6.0,0,0,1,0
630,7.21434,2016,1.0,6.0,0,0,0,1
631,6.78548,2010,2.0,4.0,0,0,0,1
632,7.22769,2009,2.0,2.0,0,0,0,1
633,7.5188,2017,1.0,4.0,0,0,0,1
634,6.82188,2015,2.0,4.0,0,0,0,1
635,7.46167,2013,2.0,4.0,0,0,0,1
636,7.64335,2018,3.0,8.0,0,0,1,0
637,7.20494,2016,1.0,5.0,0,0,0,1
638,7.56527,2018,2.0,4.0,0,0,0,1
639,6.86353,2013,2.0,4.0,0,0,0,1
640,6.9832,2005,3.0,5.0,0,0,0,1
641,7.63955,2016,1.0,4.0,0,0,0,1
642,6.45944,1984,2.0,6.0,0,0,1,0
643,7.90164,2016,2.0,4.0,0,0,0,1
644,7.16237,2012,5.0,10.0,0,0,1,0
645,5.49799,2002,2.0,8.0,0,0,1,0
646,7.16564,2017,1.0,2.0,0,0,0,1
647,7.61179,1979,2.0,6.0,0,0,0,1
648,7.07367,2017,1.0,5.0,1,0,0,0
649,6.7015,2004,2.0,2.0,0,0,0,1
650,7.12017,2014,3.0,5.0,0,0,0,1
651,7.14599,2014,2.0,2.0,0,0,0,1
652,5.38795,1977,2.0,10.0,0,0,1,0
653,6.97615,2017,2.0,4.0,0,0,0,0
654,7.94556,2006,2.0,2.0,0,0,0,1
655,7.18481,2017,1.0,4.0,0,0,0,1
656,5.69284,2007,1.0,4.0,0,0,0,0
657,6.99693,2017,1.0,4.0,1,0,0,0
658,7.95313,2018,2.0,4.0,0,0,0,1
659,6.68006,2005,2.0,6.0,0,1,0,0
660,7.33369,2009,3.0,5.0,0,1,0,0
661,6.69477,1978,2.0,7.0,0,0,0,1
662,7.18375,2012,2.0,2.0,0,0,0,1
663,7.98489,2020,1.0,4.0,0,0,0,1
664,7.29496,2015,2.0,4.0,0,0,0,1
665,7.5312,2018,2.0,4.0,0,0,0,0
666,7.01794,2016,2.0,5.0,1,0,0,0
667,6.1954,2000,1.0,6.0,0,0,1,0
668,7.06303,2005,2.0,4.0,0,0,0,1
669,8.67425,2020,2.0,6.0,0,1,0,0
670,7.54313,1994,2.0,2.0,0,0,0,1
671,7.6148,1986,3.0,5.0,0,1,0,0
672,7.48641,2015,2.0,4.0,0,0,0,1
673,7.61279,2012,2.0,4.0,0,1,0,0
674,6.9904,2018,2.0,4.0,1,0,0,0
675,7.30767,2019,2.0,4.0,1,0,0,0
676,6.83545,2005,2.0,2.0,0,0,0,0
677,7.58629,2017,2.0,4.0,0,0,0,1
678,6.27557,2017,2.0,8.0,0,0,1,0
679,7.23178,2002,2.0,4.0,0,0,0,1
680,7.29113,1999,4.0,18.0,0,0,1,0
681,7.29516,2010,1.0,4.0,0,0,0,1
682,6.81567,2014,1.0,4.0,0,0,0,1
683,6.82343,2009,2.0,4.0,0,0,0,0
684,7.44202,2013,2.0,6.0,0,0,1,0
685,6.72335,2016,2.0,5.0,1,0,0,0
686,7.82863,2018,2.0,5.0,0,0,0,1
687,6.35244,1983,2.0,6.0,0,0,0,1
688,7.41122,2009,2.0,4.0,0,0,0,1
689,7.27128,2015,2.0,4.0,1,0,0,0
690,6.49136,2019,2.0,6.0,0,0,1,0
691,7.2733,2012,2.0,4.0,0,0,0,1
692,7.35178,2015,3.0,7.0,0,0,1,0
693,6.98005,2001,2.0,6.0,0,0,1,0
694,6.72407,1994,2.0,4.0,1,0,0,0
695,6.9652,2014,1.0,4.0,0,0,0,1
696,7.05122,2000,2.0,5.0,0,0,0,1
697,6.34484,2011,2.0,6.0,0,0,1,0
698,7.77833,2016,1.0,5.0,0,0,0,1
699,6.87497,2014,2.0,4.0,0,0,0,1
700,7.45096,2016,2.0,4.0,0,0,0,1
701,7.26769,2019,1.0,5.0,0,0,0,1
702,7.03431,2000,2.0,5.0,0,0,0,1
703,7.60494,2018,1.0,4.0,0,0,0,1
704,6.80611,1999,3.0,4.0,0,0,0,1
705,7.01355,2014,3.0,4.0,1,0,0,0
706,4.8009,1979,2.0,2.0,0,0,0,0
707,7.55801,2019,1.0,4.0,0,0,0,1
708,7.3476,2015,1.0,4.0,0,0,0,1
709,6.20823,2007,3.0,6.0,0,0,1,0
710,6.85812,2004,2.0,4.0,0,0,0,1
711,6.92046,2014,2.0,6.0,0,0,1,0
712,7.28926,2017,2.0,4.0,0,0,0,1
713,7.9947,2019,2.0,4.0,0,0,0,1
714,6.52443,1990,2.0,6.0,0,0,1,0
715,7.15514,2013,2.0,7.0,0,0,1,0
716,7.14127,2004,2.0,4.0,0,1,0,0
717,6.88042,2004,2.0,4.0,0,0,0,1
718,7.1498,2014,2.0,6.0,0,0,0,1
719,7.0231,1986,2.0,5.0,0,0,0,1
720,6.06384,2008,2.0,6.0,0,0,1,0
721,7.17544,2018,1.0,6.0,0,0,1,0
722,7.63795,2013,2.0,5.0,0,1,0,0
723,7.86739,1986,2.0,7.0,0,1,0,0
724,7.27963,2020,2.0,4.0,0,0,0,1
725,8.1726,2016,1.0,4.0,0,1,0,0
726,6.48008,1987,2.0,8.0,0,0,0,1
727,7.11064,2003,3.0,5.0,0,0,0,1
728,7.69619,2016,1.0,8.0,0,0,0,1
729,7.52174,2016,1.0,5.0,0,0,0,1
730,6.5584,2002,2.0,4.0,0,0,0,1
731,7.11485,2004,2.0,5.0,0,0,0,1
732,8.69588,2019,2.0,4.0,0,0,0,1
733,7.12508,2018,2.0,4.0,1,0,0,0
734,6.87543,2018,2.0,4.0,0,0,0,0
735,7.65316,2017,1.0,5.0,0,0,0,1
736,7.90088,2015,2.0,4.0,0,0,0,1
737,6.90941,2007,2.0,4.0,0,0,0,1
738,7.02889,2010,2.0,5.0,0,0,0,1
739,6.5363,2007,3.0,6.0,0,0,0,1
740,7.50031,2016,2.0,2.0,0,0,0,1
741,7.83823,2015,2.0,2.0,0,0,0,1
742,8.00697,2020,2.0,4.0,0,0,0,1
743,6.52096,2015,1.0,4.0,0,0,0,1
744,7.79768,1996,2.0,2.0,0,0,0,1
745,7.4627,2011,1.0,4.0,0,0,0,1
746,6.88717,2012,2.0,4.0,0,0,0,1
747,8.02689,2011,2.0,2.0,0,0,0,1
748,6.36891,2016,3.0,10.0,0,0,1,0
749,7.45948,2016,2.0,8.0,0,0,1,0
750,6.57085,2007,3.0,5.0,1,0,0,0
751,6.85591,2015,2.0,4.0,1,0,0,0
752,6.76184,2015,1.0,4.0,0,0,0,1
753,6.53384,2008,2.0,4.0,1,0,0,0
754,6.12205,2002,3.0,6.0,0,0,1,0
755,4.49749,1910,2.0,6.0,0,0,1,0
756,7.05612,2012,2.0,4.0,0,0,0,1
757,7.92046,2020,1.0,1.0,0,0,0,1
758,8.08239,2019,2.0,6.0,0,1,0,0
759,7.46873,2019,2.0,5.0,0,0,0,1
760,6.95788,2013,2.0,4.0,1,0,0,0
761,7.24958,2009,2.0,4.0,0,0,0,1
762,6.86862,2015,1.0,1.0,1,0,0,0
763,6.64272,1994,2.0,4.0,1,0,0,0
764,7.30484,2018,2.0,7.0,0,0,0,1
765,7.40715,2013,3.0,5.0,0,0,0,1
766,7.36135,2012,1.0,5.0,0,0,0,1
767,6.59833,2009,2.0,6.0,0,0,1,0
768,7.70959,2016,1.0,8.0,0,0,0,1
769,7.30822,2010,1.0,4.0,0,0,0,1
770,7.09762,2017,2.0,5.0,1,0,0,0
771,8.05769,1999,2.0,2.0,0,1,0,0
772,8.08496,2019,2.0,4.0,0,0,0,1
773,6.85662,2004,2.0,4.0,1,0,0,0
774,7.35871,2012,1.0,5.0,0,0,0,1
775,7.29865,2018,2.0,5.0,0,0,0,1
776,7.08333,2005,2.0,6.0,0,0,0,1
777,7.44707,2001,2.0,2.0,0,0,0,1
778,6.99583,2013,6.0,22.0,0,0,1,0
779,7.06124,2015,2.0,4.0,0,0,0,1
780,6.93591,1997,3.0,4.0,0,0,0,1
781,7.82118,2020,2.0,4.0,0,0,0,1
782,7.47784,2010,2.0,4.0,0,1,0,0
783,6.96374,2016,2.0,5.0,1,0,0,0
784,7.69251,2018,1.0,5.0,0,0,0,1
785,8.06358,2021,1.0,4.0,1,0,0,0
786,6.64545,2014,1.0,7.0,0,0,0,1
787,7.20047,2014,2.0,6.0,0,0,0,1
788,7.48058,2018,1.0,4.0,0,0,0,1
789,6.76077,2005,2.0,2.0,0,0,0,1
790,7.04347,2016,4.0,10.0,0,0,1,0
791,5.90572,2002,2.0,4.0,0,0,0,1
792,7.59013,2010,1.0,2.0,0,1,0,0
793,7.45368,2016,1.0,5.0,1,0,0,0
794,7.29338,2016,2.0,4.0,0,0,0,1
795,6.4546,2015,2.0,4.0,0,0,0,1
796,6.97297,2008,2.0,8.0,0,0,0,1
797,7.22246,2007,2.0,5.0,0,0,0,1
798,7.20656,2015,1.0,4.0,0,0,0,1
799,7.14918,2007,3.0,5.0,0,0,0,1
800,6.6287,1989,2.0,6.0,0,0,1,0
801,7.28144,2013,2.0,4.0,0,0,0,1
802,7.33378,2017,1.0,6.0,0,0,1,0
803,7.93909,2019,2.0,4.0,1,0,0,0
804,7.55245,2015,2.0,4.0,0,1,0,0
805,7.68071,2015,2.0,4.0,0,1,0,0
806,6.62764,1973,2.0,6.0,0,0,1,0
807,5.71547,1999,2.0,5.0,1,0,0,0
808,6.52512,1986,8.0,22.0,0,0,1,0
809,7.12139,1991,3.0,6.0,0,0,0,1
810,7.04042,2014,2.0,4.0,0,0,0,1
811,6.77473,2011,2.0,8.0,0,0,1,0
812,5.15106,1910,2.0,6.0,0,0,1,0
813,7.38502,2013,1.0,6.0,0,0,0,1
814,6.87178,2001,3.0,5.0,0,0,0,1
815,7.21021,2017,2.0,2.0,1,0,0,0
816,7.41287,2019,1.0,4.0,1,0,0,0
817,7.20323,2015,2.0,4.0,0,0,0,1
818,6.40528,1997,2.0,2.0,1,0,0,0
819,6.98443,2005,3.0,5.0,0,0,0,1
820,6.73644,2016,3.0,6.0,0,0,1,0
821,6.89745,2011,2.0,4.0,0,0,0,1
822,7.23316,2009,2.0,4.0,0,0,0,1
823,7.60294,2018,2.0,6.0,0,0,0,1
824,7.41216,2012,3.0,6.0,0,0,1,0
825,6.99288,2014,2.0,5.0,1,0,0,0
826,6.02557,2004,2.0,15.0,0,0,1,0
827,6.84259,2001,2.0,2.0,0,0,0,1
828,6.98778,2003,2.0,4.0,0,0,0,1
829,7.16999,2001,3.0,4.0,0,0,0,1
830,7.13612,2011,2.0,5.0,0,0,0,1
831,7.0803,2012,3.0,6.0,0,0,0,1
832,7.1852,2018,1.0,4.0,0,0,0,1
833,8.10437,2020,1.0,4.0,0,1,0,0
834,7.16534,2012,2.0,4.0,0,0,0,1
835,7.68042,2020,1.0,4.0,1,0,0,0
836,7.20872,2004,2.0,4.0,0,0,0,1
837,6.81387,2011,2.0,4.0,0,0,0,1
838,7.18553,2019,1.0,4.0,0,0,0,1
839,7.00387,2018,1.0,5.0,0,0,0,1
840,7.204,2017,1.0,6.0,0,0,0,1
841,6.62197,2010,2.0,4.0,0,0,0,0
842,7.71636,2016,2.0,5.0,0,1,0,0
843,7.19504,2018,1.0,2.0,1,0,0,0
844,7.07486,2017,2.0,4.0,1,0,0,0
845,6.76583,1997,3.0,5.0,1,0,0,0
846,3.1848,1949,2.0,4.0,0,0,0,0
847,4.53733,1966,2.0,4.0,0,0,0,0
848,7.20726,1999,2.0,6.0,0,0,0,1
849,6.94051,2010,2.0,8.0,0,0,1,0
850,6.89525,2017,2.0,4.0,1,0,0,0
851,7.03324,2008,2.0,6.0,0,0,1,0
852,6.9078,2006,2.0,4.0,0,0,0,1
853,6.72345,2009,3.0,4.0,0,0,0,1
854,7.86496,2005,2.0,5.0,0,1,0,0
855,7.09324,2017,1.0,4.0,1,0,0,0
856,6.4897,2013,2.0,4.0,1,0,0,0
857,7.68561,2016,2.0,5.0,0,0,0,1
858,6.90145,2005,3.0,5.0,0,0,0,1
859,7.20261,2011,2.0,4.0,0,1,0,0
860,7.15585,2013,1.0,4.0,0,0,0,1
861,7.59394,2013,2.0,4.0,0,1,0,0
862,7.79746,2015,4.0,16.0,0,0,1,0
863,6.4365,2001,2.0,4.0,1,0,0,0
864,7.19995,1986,3.0,5.0,0,0,0,1
865,7.62106,2020,2.0,4.0,0,0,0,1
866,6.67902,2007,2.0,4.0,0,0,0,0
867,6.93193,2005,2.0,5.0,0,0,0,1
868,7.98998,2017,1.0,5.0,0,1,0,0
869,7.04704,2016,2.0,4.0,0,0,0,1
870,7.02481,2008,2.0,4.0,0,0,0,1
871,7.19688,2004,2.0,4.0,1,0,0,0
872,7.58058,2019,1.0,5.0,0,1,0,0
873,7.17326,2011,2.0,5.0,0,0,0,1
874,6.79455,2008,2.0,4.0,1,0,0,0
875,6.08105,1982,2.0,6.0,0,0,1,0
876,6.96974,2010,2.0,3.0,0,0,0,1
877,8.37757,2017,1.0,4.0,0,0,0,1
878,7.848,2020,1.0,4.0,0,0,0,1
879,7.57894,2012,1.0,4.0,0,0,0,1
880,2.86623,1910,2.0,6.0,0,0,1,0
881,6.63396,2007,2.0,2.0,1,0,0,0
882,7.38391,2009,2.0,4.0,0,1,0,0
883,7.27538,2016,2.0,2.0,0,0,0,1
884,7.27806,2017,2.0,4.0,0,0,0,0
885,7.88036,2004,2.0,4.0,0,1,0,0
886,7.27519,1999,2.0,2.0,0,0,0,1
887,7.2342,2019,2.0,4.0,0,0,0,1
888,7.69889,2021,1.0,4.0,0,0,0,1
889,6.45746,1910,3.0,7.0,0,0,1,0
890,7.92604,2017,1.0,4.0,0,0,0,1
891,7.43374,2015,1.0,4.0,0,0,0,1
892,7.53754,1990,1.0,6.0,0,1,0,0
893,6.75698,2015,2.0,6.0,0,0,1,0
894,6.74633,2018,2.0,4.0,1,0,0,0
895,6.90755,2012,2.0,4.0,0,0,0,1
896,7.99347,2014,2.0,6.0,0,0,0,1
897,6.13596,2008,2.0,4.0,1,0,0,0
898,7.07673,1999,3.0,6.0,0,0,0,1
899,7.04122,2013,2.0,4.0,0,0,0,0
900,7.53681,2015,1.0,4.0,0,0,0,1
901,7.51761,2004,2.0,7.0,0,1,0,0
902,7.14958,2017,4.0,10.0,0,0,1,0
903,7.3412,2017,2.0,5.0,0,0,0,1
904,6.8314,2001,2.0,4.0,1,0,0,0
905,6.77997,2012,2.0,8.0,0,0,1,0
906,6.33333,1997,3.0,5.0,1,0,0,0
907,7.5499,2002,2.0,2.0,0,0,0,1
908,7.22799,2014,2.0,2.0,0,0,0,1
909,5.98798,1975,1.0,8.0,0,0,1,0
910,7.06381,2017,2.0,5.0,0,0,0,1
911,6.45061,2006,2.0,5.0,1,0,0,0
912,6.81351,1987,2.0,8.0,0,0,1,0
913,6.96883,1980,2.0,6.0,0,0,0,1
914,7.38342,2010,2.0,4.0,0,1,0,0
915,7.01523,2015,2.0,4.0,1,0,0,0
916,6.49982,2010,2.0,8.0,0,0,0,1
917,6.91057,1977,2.0,6.0,0,0,0,1
918,6.85078,2006,2.0,4.0,0,0,0,1
919,7.36423,2013,2.0,2.0,0,0,0,1
920,7.34934,2017,2.0,4.0,0,0,0,1
921,6.65608,2000,2.0,2.0,0,0,0,1
922,6.86652,2006,2.0,6.0,0,1,0,0
923,6.79077,2003,2.0,4.0,0,0,0,0
924,7.24851,2008,3.0,4.0,0,0,0,1
925,7.67358,2013,2.0,4.0,0,0,0,1
926,7.00379,2008,5.0,22.0,0,0,1,0
927,6.57949,1985,3.0,5.0,1,0,0,0
928,6.4493,2005,3.0,6.0,0,0,1,0
929,6.90746,2013,2.0,5.0,0,0,0,1
930,6.4897,2011,2.0,5.0,0,0,0,1
931,7.04325,2011,1.0,6.0,0,0,0,1
932,4.12166,1965,1.0,6.0,0,0,1,0
933,6.66349,2016,1.0,4.0,0,0,0,1
934,7.35345,2009,2.0,4.0,0,0,0,1
935,7.00137,2016,1.0,6.0,0,0,1,0
936,6.55333,2015,6.0,12.0,0,0,1,0
937,7.09154,2011,2.0,5.0,0,0,0,0
938,7.28304,2014,2.0,2.0,0,0,0,1
939,5.8544,2008,2.0,4.0,0,0,0,1
940,6.32301,2014,1.0,4.0,1,0,0,0
941,6.73802,2008,3.0,5.0,0,1,0,0
942,6.98587,2018,2.0,5.0,1,0,0,0
943,7.20387,2007,2.0,4.0,0,0,0,1
944,7.75946,2018,3.0,5.0,0,0,0,1
945,7.14062,2012,1.0,5.0,0,1,0,0
946,7.8954,2020,1.0,4.0,0,0,0,1
947,6.76621,2016,1.0,4.0,1,0,0,0
948,5.47767,2017,2.0,5.0,0,0,0,0
949,6.27982,1996,2.0,2.0,0,0,0,0
950,6.186,1988,2.0,4.0,1,0,0,0
951,7.18839,2014,2.0,2.0,0,0,0,1
952,6.67008,2016,2.0,4.0,1,0,0,0
953,6.36356,2005,2.0,4.0,0,0,0,1
954,7.21554,2009,2.0,4.0,0,0,0,1
955,7.02624,2015,2.0,5.0,0,0,0,1
956,7.66558,2017,1.0,4.0,0,0,0,1
957,6.65143,2002,2.0,2.0,1,0,0,0
958,7.31934,2014,2.0,4.0,0,1,0,0
959,7.61093,2016,1.0,4.0,0,1,0,0
960,7.01276,2008,3.0,5.0,1,0,0,0
961,7.47173,1989,2.0,4.0,0,0,0,1
962,6.35941,2008,1.0,4.0,0,0,0,0
963,7.21636,2021,1.0,6.0,0,0,0,1
964,6.95068,2014,2.0,5.0,1,0,0,0
965,7.18105,2017,2.0,4.0,1,0,0,0
966,7.15564,2012,1.0,4.0,0,0,0,1
967,7.55807,2016,3.0,5.0,0,0,0,1
968,6.40763,2002,2.0,4.0,1,0,0,0
969,7.68786,2019,2.0,4.0,0,1,0,0
970,7.91156,2006,2.0,6.0,0,1,0,0
971,7.86683,2020,1.0,4.0,0,1,0,0
972,7.10193,2011,1.0,8.0,0,0,0,1
973,6.52005,2017,1.0,4.0,0,0,0,1
974,6.72976,2011,2.0,8.0,0,0,1,0
975,6.76476,2016,2.0,4.0,1,0,0,0
976,7.36236,2019,1.0,4.0,0,1,0,0
977,7.27101,2007,3.0,5.0,0,0,0,1
978,6.52683,2012,2.0,6.0,0,0,0,1
979,6.81235,2016,2.0,2.0,1,0,0,0
980,6.77854,1994,3.0,6.0,0,0,1,0
981,7.51938,2021,1.0,5.0,1,0,0,0
982,7.38666,2018,1.0,4.0,0,0,0,1
983,6.91229,2013,2.0,5.0,1,0,0,0
984,7.01897,2016,3.0,5.0,0,0,0,1
985,7.99889,1985,2.0,2.0,0,1,0,0
986,7.20288,2018,2.0,4.0,1,0,0,0
987,7.96279,2014,1.0,4.0,0,0,0,1
988,7.02995,2017,2.0,4.0,0,0,0,1
989,6.69981,2009,2.0,4.0,0,0,0,0
990,8.63589,2020,2.0,4.0,0,0,0,1
991,7.37167,2012,2.0,5.0,0,0,0,1
992,7.36746,2016,2.0,5.0,0,0,0,1
993,6.75279,2012,2.0,4.0,0,0,0,1
994,7.4289,2019,2.0,4.0,0,0,0,1
995,6.47746,2005,2.0,5.0,1,0,0,0
996,6.17285,2011,2.0,22.0,0,0,1,0
997,7.37745,2015,2.0,4.0,0,0,0,1
998,7.65616,2019,2.0,2.0,1,0,0,0
999,6.77397,2018,2.0,5.0,1,0,0,0
1000,6.51377,2003,2.0,4.0,0,0,0,1
1001,7.46451,2002,3.0,5.0,0,0,0,1
1002,6.63512,2015,2.0,4.0,1,0,0,0
1003,6.40568,2008,2.0,7.0,0,0,1,0
1004,7.18967,2018,2.0,4.0,0,0,0,1
1005,7.86458,2018,2.0,4.0,0,0,0,1
1006,6.44232,1984,2.0,7.0,0,0,1,0
1007,7.37772,2017,1.0,6.0,0,0,0,1
1008,6.83504,2012,1.0,4.0,0,0,0,1
1009,7.15556,2014,1.0,4.0,0,0,0,1
1010,6.93729,2015,1.0,4.0,0,0,0,1
1011,7.69762,2018,1.0,5.0,0,0,0,1
1012,3.81204,1965,2.0,4.0,0,0,0,0
1013,8.15474,2019,1.0,4.0,0,0,0,1
1014,6.82094,2014,2.0,4.0,1,0,0,0
1015,6.58569,1993,3.0,6.0,0,0,1,0
1016,6.60801,1999,3.0,7.0,0,0,1,0
1017,7.68261,2015,2.0,5.0,0,1,0,0
1018,6.83806,2012,2.0,2.0,0,0,0,1
1019,6.82406,2000,2.0,4.0,0,0,0,1
1020,7.14974,1999,2.0,2.0,0,0,0,1
1021,7.80015,2012,2.0,5.0,0,1,0,0
1022,7.19478,2016,2.0,4.0,1,0,0,0
1023,6.65569,2010,3.0,6.0,0,0,1,0
1024,6.66738,2012,3.0,7.0,0,0,1,0
1025,6.79734,2011,2.0,6.0,0,0,0,1
1026,7.29533,2011,1.0,4.0,0,0,0,1
1027,6.6091,2015,2.0,4.0,1,0,0,0
1028,7.84233,2020,1.0,4.0,0,1,0,0
1029,2.69654,1910,2.0,2.0,0,0,0,0
1030,7.24225,2020,1.0,5.0,1,0,0,0
1031,7.28228,2011,3.0,6.0,0,0,1,0
1032,6.81023,2006,2.0,5.0,0,0,0,1
1033,6.89958,2013,1.0,4.0,1,0,0,0
1034,6.86873,2005,2.0,2.0,0,0,0,1
1035,6.28494,2005,1.0,12.0,0,0,1,0
1036,7.06732,1985,2.0,4.0,0,0,0,1
1037,7.16514,2016,2.0,4.0,0,0,0,1
1038,8.15207,2020,1.0,4.0,0,0,0,1
1039,6.73698,1995,2.0,4.0,1,0,0,0
1040,7.30269,2000,3.0,5.0,0,0,0,1
1041,7.23343,2017,2.0,6.0,0,0,1,0
1042,7.14689,2009,2.0,4.0,0,1,0,0
1043,7.43026,2016,2.0,5.0,0,0,0,1
1044,6.52567,2010,2.0,2.0,1,0,0,0
1045,6.74492,2006,2.0,5.0,0,0,0,1
1046,7.00469,2012,3.0,4.0,0,0,0,1
1047,7.85132,2004,2.0,2.0,0,0,0,1
1048,7.66251,2007,2.0,2.0,0,0,0,1
1049,6.75208,2013,2.0,2.0,0,0,0,1
1050,7.00867,2000,2.0,4.0,0,0,0,1
1051,6.94325,1998,2.0,4.0,1,0,0,0
1052,6.50765,2000,2.0,6.0,0,0,1,0
1053,6.68385,2011,2.0,5.0,0,0,0,1
1054,6.79166,2017,1.0,4.0,0,0,0,1
1055,7.53103,2018,2.0,2.0,1,0,0,0
